,X,y
533,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a24271ffaff5625d6d77bd1b8db7f06f_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a24271ffaff5625d6d77bd1b8db7f06f_5.mask.png
534,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/4c10db55f29f713289bc4c52cc4e71f0_0.png,default.mask.png
535,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3e3490e4bf0ae35669a988fa33b4e493_1.png,default.mask.png
536,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0e12b739725814023bf25b7c91780852_3.png,default.mask.png
537,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/31682dc53f670f43d4308f7e99a1d3f8_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/31682dc53f670f43d4308f7e99a1d3f8_6.mask.png
538,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0a5dd139b2ee2b9f93faeb2bb24ca7f4_3.png,default.mask.png
539,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cbf729aea39780adc2e5a7a23c8f5c21_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cbf729aea39780adc2e5a7a23c8f5c21_7.mask.png
540,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b815a74cfdca7f5da57fc1b0687f89cd_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b815a74cfdca7f5da57fc1b0687f89cd_7.mask.png
541,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/aa2195acc0c17507e356e60955e30638_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/aa2195acc0c17507e356e60955e30638_7.mask.png
542,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2a127bde629f2f7d2550c8bbbc948a11_0.png,default.mask.png
543,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3be4753bcc1f89546130c0a2f610a010_0.png,default.mask.png
544,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1a85aa645121903fae228cbfe231c2b4_3.png,default.mask.png
545,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b3f8eaa84b5f310be720b0e856b4eb51_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b3f8eaa84b5f310be720b0e856b4eb51_0.mask.png
546,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/0908dafde12041540b70d688315df6e9_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/0908dafde12041540b70d688315df6e9_5.mask.png
547,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6e19f9e777bb1ec3a0215a3f84e0e4b4_0.png,default.mask.png
548,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a20985daaeef78ec36b75a820360ee7e_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a20985daaeef78ec36b75a820360ee7e_0.mask.png
549,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5c93378bb928ce87fe7613059848242d_3.png,default.mask.png
550,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a473790a307fd44bc5e5e68b12bf6f51_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a473790a307fd44bc5e5e68b12bf6f51_7.mask.png
551,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b300897bc8a566bb9e806d8132e25f5b_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b300897bc8a566bb9e806d8132e25f5b_6.mask.png
552,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c3faf90e9db3afcdafad8f283af02f2d_1.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c3faf90e9db3afcdafad8f283af02f2d_1.mask.png
553,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/00dd93f9e4af553929e54e66c2a3186e_3.png,default.mask.png
554,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0b53aa61ae3f6c6bc4b0cbb9d3e1b494_1.png,default.mask.png
555,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/fdf110fa789efa05114811412f54b2a9_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/fdf110fa789efa05114811412f54b2a9_5.mask.png
556,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1f20849903aa5109dc0eec33a2871840_0.png,default.mask.png
557,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a343124f546ea20b08092f6d2e72554f_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a343124f546ea20b08092f6d2e72554f_3.mask.png
558,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0f352ea89e9a19c68d11d4b8d961bd79_0.png,default.mask.png
559,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d2d7c3bf0395220f58bdc48df5a9c8d6_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d2d7c3bf0395220f58bdc48df5a9c8d6_6.mask.png
560,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b7e384ec275a27be0ce4d95c729d4b04_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b7e384ec275a27be0ce4d95c729d4b04_6.mask.png
561,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ae62c81c35af25f591fee642ade58245_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ae62c81c35af25f591fee642ade58245_0.mask.png
562,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d9be92214b9b151afa53a2debdd6acc6_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d9be92214b9b151afa53a2debdd6acc6_5.mask.png
563,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/4a02214442af1a4e0aaa1c21a6ec4f88_0.png,default.mask.png
564,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1eb6e347587776b69c5a86cd5985e5c7_1.png,default.mask.png
565,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/01c86605fa24b57755ef6797443213d9_1.png,default.mask.png
566,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/7ab599bd4a1f1d6df7c0c2bec67a4779_1.png,default.mask.png
567,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ae82b0a9330039d4867bc9431956879d_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ae82b0a9330039d4867bc9431956879d_5.mask.png
568,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6e11dfc5b9bccd8129fa1f1f4924d3da_3.png,default.mask.png
569,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/906607152d984039c6baebdf6fa15c40_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/906607152d984039c6baebdf6fa15c40_3.mask.png
570,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3c403d2f5c47a8df6e774f44eb9e54ab_0.png,default.mask.png
571,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5a11ffa108c7b9400c1fc8b53242fe75_0.png,default.mask.png
572,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/4de97f12ef2ab119af471317486f6c3b_3.png,default.mask.png
573,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c834e3170c81cebd468accb10ef07c1f_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c834e3170c81cebd468accb10ef07c1f_7.mask.png
574,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d09aedf8c4f0622413bf67f8e5715bcf_2.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d09aedf8c4f0622413bf67f8e5715bcf_2.mask.png
575,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5a60b2a47e1ba7124df62092d1cc0706_3.png,default.mask.png
576,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/e2a45c5c31400c8a16df285a45be6900_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/e2a45c5c31400c8a16df285a45be6900_3.mask.png
577,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/bf44b8a1a00a2e525426a4ad4bedfff9_2.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/bf44b8a1a00a2e525426a4ad4bedfff9_2.mask.png
578,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/4fed3c73d055dfc4eeca8c0595e4b405_1.png,default.mask.png
579,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5d47b7cdb1de7f7465c49c294c01680d_0.png,default.mask.png
580,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/7a53021ef35ebec3e4e3c4cfb414b452_0.png,default.mask.png
581,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b9149cc8a64a111bbc1b30cb1bdc37d4_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b9149cc8a64a111bbc1b30cb1bdc37d4_3.mask.png
582,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1c048f71a49d94f546b54b97df898ba2_0.png,default.mask.png
583,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6e9c303ac8d8f18c632c59dd324eb8fd_3.png,default.mask.png
584,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b16b83b24a10d28f3d89eca9e505f294_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b16b83b24a10d28f3d89eca9e505f294_0.mask.png
585,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b59eb013150b52fdac02f8a50ff9ca47_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b59eb013150b52fdac02f8a50ff9ca47_0.mask.png
586,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0001d52e2fd94f30c2bca0449763a752_1.png,default.mask.png
587,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6d0d1c17629c3ba479e015a15255b7fa_1.png,default.mask.png
588,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/7afcfe686667df48e62e685663460846_3.png,default.mask.png
589,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2a266405a42a46ffa0e4c538cfb0a1d4_0.png,default.mask.png
590,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2c4ece0f798b17c14283b049926da0ab_0.png,default.mask.png
591,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d321ba188146edd239c266f409e7995e_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d321ba188146edd239c266f409e7995e_6.mask.png
592,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b2474c062971986f588459818c212a8c_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b2474c062971986f588459818c212a8c_5.mask.png
593,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cd23dec47118e009aa9ae014362be38f_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cd23dec47118e009aa9ae014362be38f_6.mask.png
594,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6e1177c78e01950142b53d0e52e8d3a9_3.png,default.mask.png
595,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/acd862c22c84f9f4f22a665573c0dc9c_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/acd862c22c84f9f4f22a665573c0dc9c_6.mask.png
596,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/91c79965316355431c3c8fed22a115ae_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/91c79965316355431c3c8fed22a115ae_7.mask.png
597,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2cbae15a950bc03dd761cc23add90795_1.png,default.mask.png
598,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d5e9b0e1fd8aa49e0e483cd1bef9d61e_2.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d5e9b0e1fd8aa49e0e483cd1bef9d61e_2.mask.png
599,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cc0c8e75290550c68a73f399760512a9_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cc0c8e75290550c68a73f399760512a9_3.mask.png
600,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/687764119688d5ee49717027e6145bee_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/687764119688d5ee49717027e6145bee_3.mask.png
601,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cc1234027ede8d9006ce01f0cd12b710_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cc1234027ede8d9006ce01f0cd12b710_6.mask.png
602,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cf3eef59fe32392bef1dd5d18e79207b_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cf3eef59fe32392bef1dd5d18e79207b_6.mask.png
